Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin;Mesures de gestion
2024;Bretagne;029;FRH0229293M029910;Saison balnéaire;17/06/2024;13/09/2024;
2024;Bretagne;029;FRH0229298M029757;Saison balnéaire;17/06/2024;13/09/2024;
2024;Bretagne;035;FRH0335013D035888;Saison balnéaire;15/07/2024;15/09/2024;
2024;Bretagne;035;FRH0335013D035888;Interdiction non sanitaire;15/06/2024;15/09/2024;Fermeture temporaire sur la saison 2024 suite à l'absence de surveillance et aux difficultés rencontrées (organisationnelles et financières) pour la mise en œuvre des mesures de gestion.
2024;Bretagne;035;FRH0335041D035037;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335041D035037;Interdiction non sanitaire;07/07/2024;07/07/2024;Absence de surveillance
2024;Bretagne;035;FRH0335041D035037;Interdiction non sanitaire;10/07/2024;10/07/2024;Absence de surveillance
2024;Bretagne;035;FRH0335049M035245;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335049M035260;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335049M035275;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335049M035290;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335049M035305;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335049M035320;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335049M035335;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335061D035050;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335061D035050;Prolifération de cyanobactéries;01/01/2024;31/12/2024;PROLIFERATION DE CYANOBACTERIES Biovolume cyanos toxinogènes = 4,57 mm3/L avec présence de microcystines (12,5 µg/L) et d'Anatoxine (0,15 µg/L)
2024;Bretagne;035;FRH0335093M035695;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335093M035695;Interdiction non sanitaire;20/06/2024;20/06/2024;Interdiction temporaire de l'accès en raison d'opérations de nivellement de la plage
2024;Bretagne;035;FRH0335093M035710;Interdiction sanitaire;24/08/2024;25/08/2024;Interdiction temporaire préventive prononcée par arrêté municipal du 24/08/2024
2024;Bretagne;035;FRH0335093M035710;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335093M035710;Interdiction non sanitaire;17/06/2024;18/06/2024;Interdiction temporaire de l'accès en raison d'opérations de nivellement de la plage
2024;Bretagne;035;FRH0335093M035725;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335093M035740;Interdiction sanitaire;25/07/2024;06/08/2024;Interdiction temporaire de la baignade par arrêté municipal du 25 juillet 2024
2024;Bretagne;035;FRH0335093M035740;Interdiction sanitaire;17/08/2024;20/08/2024;Interdiction temporaire préventive prononcée par arrêté municipal du 17 août 2024
2024;Bretagne;035;FRH0335093M035740;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335093M035740;Interdiction non sanitaire;19/06/2024;19/06/2024;Interdiction temporaire de l'accès en raison d'opérations de nivellement de la plage
2024;Bretagne;035;FRH0335093M035755;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335093M035755;Interdiction non sanitaire;20/06/2024;20/06/2024;Interdiction temporaire de l'accès en raison d'opérations de nivellement de la plage
2024;Bretagne;035;FRH0335110D035090;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335133D035120;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335142D035130;Interdiction sanitaire;30/08/2024;15/09/2024;PROLIFERATION DE CYANOBACTERIES
2024;Bretagne;035;FRH0335142D035130;Saison balnéaire;15/06/2024;15/09/2024;
2024;Bretagne;035;FRH0335142D035130;Prolifération de cyanobactéries;27/08/2024;31/12/2024;PROLIFERATION DE CYANOBACTERIES Présence de microcystines (0,46 µg/l)
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Interdiction sanitaire;04/09/2024;06/09/2024;Fermeture du 04/09 (14h) au 06/09 (8h30) à cause des fortes pluies et orages.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Interdiction sanitaire;09/09/2024;10/09/2024;fermeture à partir de dimanche 8 septembre à 11h00 jusqu'au mardi 10 septembre 08h00 (cause : épisode pluvieux)
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Interdiction sanitaire;11/09/2024;12/09/2024;fermeture le 11/09 à 11h suite à NC du prélèvement réglementaire du 09/09. Réouverture le 12/09 à 12h00 suite à résultats analyse rapides conformes
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Interdiction sanitaire;23/09/2024;24/09/2024;Fermeture préventive le 23/09 jusqu'au 24/09 à 12h00 suite à fortes pluies.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Pollution à court terme;21/07/2024;24/07/2024;Pollution liée aux rejet pluvial du parking et la proximité de l'exutoire de l'Arc suite aux fortes pluies du 21/07 à partir de 14h. Fin de pollution le 24/07 matin. Fermeture préventive du 21 au 22/07.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413014M013135;Pollution à court terme;08/09/2024;11/09/2024;Pollution liée aux rejet pluvial du parking et la proximité de l'exutoire de l'Arc suite aux fortes pluies du 08/09. Fin de pollution le 11/09 matin. Fermeture préventive du 08/09 11h au 10/09 8h.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013290;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013295;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013300;Interdiction sanitaire;27/06/2024;28/06/2024;Fermeture de la plage par arrêté municipal suite aux résultats d'analyses non conformes du prélèvement du 25/06. Réouverture le 28/06 10h suite aux résultats d'analyses conformes en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013300;Interdiction sanitaire;21/07/2024;25/07/2024;Fermeture de la plage suite aux fortes pluies. Réouverture le 25/07 suite à des résultats d'analyse ARS conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013300;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013310;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413021M013320;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction sanitaire;20/06/2024;21/06/2024;Fermeture préventive de la plage liée aux conditions météorologiques (pluie). Réouverture le 21/06 à 15h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction sanitaire;21/07/2024;22/07/2024;fermeture préventive le 21/07 à cause des fortes pluies. Réouverture le lundi 22/07 suite aux résultats  d'analyses d'autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction sanitaire;16/08/2024;16/08/2024;Fermeture préventive le 16/08 9h00 suite à fortes pluies. Réouverture le 17/08 à 9h suite à analyses rapides conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction sanitaire;04/09/2024;06/09/2024;fortes pluies annoncées
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction sanitaire;08/09/2024;10/09/2024;fermeture préventive à partir du dimanche 08/09 pour cause de pluie.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction sanitaire;23/09/2024;24/09/2024;Fermeture pour cause de fortes pluies à partir du 23/09.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Saison balnéaire;06/05/2024;29/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013620;Interdiction non sanitaire;19/06/2024;19/06/2024;Fermeture le 19/06 de la plage pour cause de travaux de nivellement de la plage. Réouverture le jour même à 15h suite aux résultats d'analyse en auto-surveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Interdiction sanitaire;20/06/2024;21/06/2024;Fermeture préventive de la plage liée aux conditions météorologiques (pluie). Réouverture le 21/06 à 15h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Interdiction sanitaire;21/07/2024;22/07/2024;fermeture préventive le 21/07 à cause des fortes pluies. Réouverture le lundi 22/07 suite aux résultats  d'analyses d'autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Interdiction sanitaire;16/08/2024;16/08/2024;Fermeture préventive le 16/08 9h00 suite à fortes pluies. Réouverture le 17/08 à 9h suite à analyses rapides conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Interdiction sanitaire;04/09/2024;06/09/2024;fortes pluies annoncées
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Interdiction sanitaire;08/09/2024;10/09/2024;fermeture préventive à partir du dimanche 08/09 pour cause de pluie.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Interdiction sanitaire;23/09/2024;24/09/2024;Fermeture pour cause de fortes pluies à partir du 23/09.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013630;Saison balnéaire;06/05/2024;29/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;20/06/2024;21/06/2024;Fermeture préventive de la plage liée aux conditions météorologiques (pluie). Réouverture le 21/06 à 15h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;21/07/2024;22/07/2024;fermeture préventive le 21/07 à cause des fortes pluies. Réouverture le lundi 22/07 suite aux résultats  d'analyses d'autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;31/07/2024;01/08/2024;Fermeture préventive de la plage le31/07/24 en fin de journée en raison du signalement d'une nappe flottante. Réouverture le 01/08/24 à 9h00 suite aux analyses d'autosurveillance favorables et à la disparition de la nappe.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;16/08/2024;16/08/2024;Fermeture préventive le 16/08 9h00 suite à fortes pluies. Réouverture le 17/08 à 9h suite à analyses rapides conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;04/09/2024;06/09/2024;fortes pluies annoncées
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;08/09/2024;10/09/2024;fermeture préventive à partir du dimanche 08/09 pour cause de pluie.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Interdiction sanitaire;23/09/2024;24/09/2024;Fermeture pour cause de fortes pluies à partir du 23/09.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013635;Saison balnéaire;06/05/2024;29/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013638;Interdiction sanitaire;20/06/2024;21/06/2024;Fermeture préventive de la plage liée aux conditions météorologiques (pluie). Réouverture le 21/06 à 15h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013638;Interdiction sanitaire;21/07/2024;22/07/2024;fermeture préventive le 21/07 à cause des fortes pluies. Réouverture le lundi 22/07 suite aux résultats  d'analyses d'autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013638;Interdiction sanitaire;16/08/2024;16/08/2024;Fermeture préventive le 16/08 9h00 suite à fortes pluies. Réouverture le 17/08 à 9h suite à analyses rapides conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013638;Interdiction sanitaire;01/09/2024;10/09/2024;fermeture préventive à partir du dimanche 08/09 pour cause de pluie
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013638;Interdiction sanitaire;23/09/2024;24/09/2024;Fermeture pour cause de fortes pluies à partir du 23/09.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413022M013638;Saison balnéaire;06/05/2024;29/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Interdiction sanitaire;10/06/2024;11/06/2024;Fermeture préventive de la plage le 10/06 matin suite aux fortes précipitations de la veille (risque de contamination bactériologique). Réouverture le 11/06 matin.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Interdiction sanitaire;26/07/2024;29/07/2024;Interdiction de baignade plage du Jaï du 26/07/2024 17h30 au 29/07/2024 10h en raison d'un échouage massif d'algues
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Interdiction sanitaire;22/08/2024;26/08/2024;L'accès  aux anses 4 et 6 du Jaï Sud est interdit du 22/08 à 14H au 26/08 à 14H en raison d'un échouage massif d'algues.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Interdiction sanitaire;29/08/2024;03/09/2024;L'accès  aux anses 4,5 et 6 du Jaï Sud est interdit du 29/08 à 12H au 03/09 à 14H en raison d'un échouage massif d'algues.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Interdiction sanitaire;05/09/2024;07/09/2024;fermeture préventive du 05/09 (10h00) au 07/09 (10h00) à cause des fortes pluies
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Interdiction sanitaire;19/09/2024;23/09/2024;Interdiction de baignade plage du Jaï SUD du 19/09/2024 au 23/09/2024 10h en raison d'un échouage massif d'algues
2024;Provence-Alpes-Côte d'Azur;013;FRL0413026M013190;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013640;Interdiction sanitaire;21/06/2024;21/06/2024;Fermeture préventive de la plage le 21/06 suite aux fortes précipitations (risque de contamination bactériologique).
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013640;Interdiction sanitaire;15/08/2024;16/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013640;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013650;Interdiction sanitaire;21/06/2024;21/06/2024;Fermeture préventive de la plage le 21/06 à 9h suite aux fortes précipitations (risque de contamination bactériologique).
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013650;Interdiction sanitaire;15/08/2024;16/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013650;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013655;Interdiction sanitaire;21/06/2024;21/06/2024;Fermeture préventive de la plage le 21/06 à 9h suite aux fortes précipitations (risque de contamination bactériologique). Réouverture à 14h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013655;Interdiction sanitaire;15/08/2024;16/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013655;Interdiction sanitaire;05/09/2024;06/09/2024;fermeture suite au mauvais résultats d'analyse rapide menée par la commune (suite des fortes pluies).
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013655;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013660;Interdiction sanitaire;21/06/2024;22/06/2024;Fermeture préventive de la plage le 21/06 suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 22/06 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013660;Interdiction sanitaire;15/08/2024;15/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013660;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013665;Interdiction sanitaire;21/06/2024;21/06/2024;Fermeture préventive de la plage le 21/06 à 9h suite aux fortes précipitations (risque de contamination bactériologique). Réouverture à 14h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013665;Interdiction sanitaire;15/08/2024;16/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013665;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013670;Interdiction sanitaire;21/06/2024;22/06/2024;Fermeture préventive de la plage le 21/06 suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 22/06 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013670;Interdiction sanitaire;31/07/2024;31/07/2024;Fermeture préventive le 31/07/24 à 9h suite à analyses rapides défavorables.  Réouverture à la suite d'analyses rapides favorables  ce même jour à partir de 13h00.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013670;Interdiction sanitaire;06/08/2024;06/08/2024;fermeture préventive à 9h00 suite à non conformité en autosurveillance. réouverture à 12h00 suite au retour aux normes des analyses rapides
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013670;Interdiction sanitaire;15/08/2024;16/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013670;Interdiction sanitaire;27/09/2024;27/09/2024;Suite à NC du CS, fermeture du 27/09/2024 à 11h à 16h
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013670;Saison balnéaire;01/06/2024;30/09/2024;
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013675;Interdiction sanitaire;21/06/2024;21/06/2024;Fermeture préventive de la plage le 21/06 à 9h suite aux fortes précipitations (risque de contamination bactériologique). Réouverture à 14h suite aux résultats conformes des analyses en auto-surveillance.
2024;Provence-Alpes-Côte d'Azur;013;FRL0413028M013675;Interdiction sanitaire;15/08/2024;16/08/2024;Fermeture préventive de la plage le 15/08 à 18H suite aux fortes précipitations (risque de contamination bactériologique). Réouverture le 16/08 à 9H00 suite aux résultats d'analyses en autosurveillance conformes.
